code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
601077,渝农商行,2026-07-02,-0.011058451816745696,-0.050075872534142696,-0.11205673758865253,0.039867109634551534,0.3486822721604173,0.2520919343617712,-0.16530054644808734,0,32.73809523809523,383276678.9,0.2095755050486101,6.26,0.5194444444444444,0.8597222222222222,0.4685185185185185,0.5,0.5,0.5,0.5556712962962962,23
002709,天赐材料,2026-07-02,-0.006521739130434745,0.06900584795321651,0.23070017953321376,0.25463280713795466,0.6675354401960494,0.6438645497335312,-0.26718750000000036,0,62.02865761689291,5667056916.15,-0.09149488809557171,54.84,0.7495370370370371,0.3537037037037037,0.6467592592592593,0.5,0.5,0.5,0.5551157407407408,24
601100,恒立液压,2026-07-02,-0.008960573476702538,-0.018110795454545525,0.07902439024390229,0.02218114602587784,0.41733813472840336,0.4433766830791153,-0.25715209309843207,0,31.727523780300686,1266093248.9,0.0234457637132357,110.6,0.6231481481481481,0.6185185185185185,0.5435185185185185,0.5,0.5,0.5,0.5529166666666667,25
002648,卫星化学,2026-07-02,-0.036993769470405,0.04788135593220333,-0.06819894498869628,0.4615839243498816,0.6046448757207824,0.5261961300786517,-0.269814502529511,0,57.21694036300778,2077875004.85,0.22837815644942272,24.73,0.6291666666666668,0.4587962962962963,0.750925925925926,0.5,0.5,0.5,0.5512037037037038,26
603260,合盛硅业,2026-07-02,-0.013894482480869885,0.3434842249657064,0.23225968797181662,-0.08450177603290343,0.774400610185352,0.5839672610720189,-0.37324684431977584,1,63.48414677591736,1328680218.85,0.8342755318233173,48.97,0.7587962962962962,0.2222222222222222,0.7453703703703705,0.5,0.5,0.5,0.5475694444444444,27
000988,华工科技,2026-07-02,-0.10012674271229416,0.013364473854936998,0.5593491065189178,0.9507930560759337,0.8313534279119467,0.7685697905362748,-0.2561265409178672,0,52.5684192350859,12563434150.25,-0.0284237170491749,156.2,0.7083333333333334,0.2898148148148148,0.7421296296296297,0.5,0.5,0.5,0.5447685185185186,28
600905,三峡能源,2026-07-02,0.002666666666666595,-0.12354312354312358,-0.1004784688995215,-0.08515815085158163,0.21748513286060112,0.20893998334076333,-0.18640350877193002,0,17.74193548387086,746160338.05,0.018104624324261298,3.76,0.4476851851851852,0.9268518518518518,0.4291666666666667,0.5,0.5,0.5,0.5438657407407408,29
300442,润泽科技,2026-07-02,0.05036487618136132,0.07902175248863208,0.09380839666126817,0.7634063064872465,0.7240450953187996,0.6530234594140981,-0.28880936260760276,0,65.10302498903991,3511887208.25,-0.28362033885183413,87.8,0.7999999999999999,0.29768518518518516,0.49074074074074076,0.5,0.5,0.5,0.5437268518518519,30
301269,华大九天,2026-07-02,-0.01816530426884655,0.02144949447226674,0.33390918065152997,0.00783143762819316,0.6568795010855174,0.7495646174644814,-0.3102596849723285,1,61.75580221997979,1856811749.2,0.12895004786179687,108.1,0.7449074074074075,0.25601851851851853,0.6754629629629629,0.5,0.5,0.5,0.542175925925926,31
603893,瑞芯微,2026-07-02,-0.059101278582418204,0.006812375816065863,0.18779720045542825,0.00755595955005095,0.49069876770063287,0.4931717297128226,-0.27467939158962135,0,65.37297489763216,2042249650.15,-0.03415891682022809,177.35,0.6287037037037038,0.524074074074074,0.5625,0.5,0.5,0.5,0.5420370370370371,32
