code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
300316,晶盛机电,2026-07-01,0.060462670872765356,0.2874468085106383,0.43252840909090895,0.5823744769874475,0.8934773896910333,0.7502005192315482,-0.3526188557614823,1,72.4730323611666,2244816823.35,0.12162885729876316,60.51,0.8962962962962964,0.1342592592592593,0.7129629629629629,0.5,0.5,0.5,0.5655092592592592,22
601816,京沪高铁,2026-07-01,0.0,-0.1098039215686274,-0.10629921259842523,-0.13026819923371646,0.22247154882694348,0.1875742080947884,-0.13051823416506694,0,22.093023255813932,995096556.35,0.1938217234852715,4.54,0.4275462962962963,0.962962962962963,0.6212962962962962,0.5,0.5,0.5,0.5634606481481482,23
600674,川投能源,2026-07-01,-0.010511562718990897,-0.08549222797927458,-0.042711864406779765,-0.008426966292134908,0.2451401581126533,0.24050074824112216,-0.1458461538461539,0,31.65467625899278,578298976.9,0.07272234412657763,14.12,0.5115740740740741,0.9263888888888887,0.4620370370370371,0.5,0.5,0.5,0.5630555555555556,24
601916,浙商银行,2026-07-01,-0.0662020905923345,-0.08843537414965974,-0.0629370629370628,-0.08219178082191769,0.24382478585060427,0.167862996974573,-0.12040133779264223,0,23.636363636363683,481907713.05,0.4351144354886851,2.68,0.4263888888888889,0.9680555555555556,0.5416666666666667,0.5,0.5,0.5,0.5559722222222223,25
603893,瑞芯微,2026-07-01,-0.011273531474189413,0.04444444444444451,0.1980392156862747,0.03988199920576396,0.47472617901589803,0.4908755916503169,-0.2746793915896214,0,68.34170854271358,2019860391.0,-0.029477642993369635,183.3,0.6814814814814815,0.5314814814814813,0.5481481481481482,0.5,0.5,0.5,0.5549074074074074,26
600941,中国移动,2026-07-01,-0.02491544532130785,-0.11933611648508302,-0.05774049460725583,-0.12299736361792746,0.14409502217866932,0.16431419819702697,-0.12850349084286136,0,10.425844346549198,905917901.5,-0.010272009730165621,86.49,0.42916666666666664,0.9875,0.43148148148148147,0.5,0.5,0.5,0.5485648148148148,27
301165,锐捷网络,2026-07-01,0.28642012277287,0.3486108931094021,0.4829133586468761,0.46047934727180007,1.0539740153720352,0.8031831528073272,-0.24201407688142912,0,79.23964117898335,957162825.95,-0.07296510109140708,85.92,0.8680555555555555,0.2722222222222222,0.38935185185185184,0.5,0.5,0.5,0.5467824074074075,28
002648,卫星化学,2026-07-01,-0.029228371005455944,0.07649092480553144,-0.057866868381240555,0.463572267920094,0.6062103888631669,0.5260913011050741,-0.26981450252951095,0,57.21694036300778,2006211562.9,0.20270054163603168,24.91,0.6240740740740741,0.44999999999999996,0.7222222222222223,0.5,0.5,0.5,0.5457407407407407,29
000977,浪潮信息,2026-07-01,0.0379629629629632,0.034769230769230886,0.15072711719418308,0.0044802867383513245,0.6556390622938921,0.576915232171654,-0.2521334367726919,0,62.378106322743015,4613380741.5,-0.14516783914764897,67.26,0.6986111111111111,0.41851851851851846,0.5805555555555556,0.5,0.5,0.5,0.5454861111111111,30
601077,渝农商行,2026-07-01,-0.028301886792452935,-0.07207207207207211,-0.10951008645533156,0.02487562189054726,0.34497091358058496,0.2528894322731029,-0.16530054644808725,0,27.976190476190467,380554017.7,0.20442688433120715,6.18,0.475,0.8592592592592592,0.47685185185185186,0.5,0.5,0.5,0.545324074074074,31
605117,德业股份,2026-07-01,0.01754385964912286,-0.0864086408640864,0.13066726077754276,0.6229613047649505,0.600787943715702,0.5936798364820765,-0.21168300653594796,0,47.43230625583567,2232621940.5,-0.024536479051846194,101.5,0.6606481481481481,0.47824074074074074,0.5828703703703704,0.5,0.5,0.5,0.5451851851851852,32
